"Notes","County","County Code","Year","Year Code","Multiple Cause of death","Multiple Cause of death Code",Deaths,Population,Crude Rate
,"Washoe County, NV","32031","2011","2011","Psychostimulants with abuse potential","T43.6",33,425710,7.752
,"Washoe County, NV","32031","2012","2012","Other opioids","T40.2",49,429908,11.398
,"Washoe County, NV","32031","2012","2012","Methadone","T40.3",15,429908,Unreliable
,"Washoe County, NV","32031","2012","2012","Psychostimulants with abuse potential","T43.6",26,429908,6.048
,"Hillsborough County, NH","33011","2008","2008","Other opioids","T40.2",16,399556,Unreliable
,"Hillsborough County, NH","33011","2009","2009","Heroin","T40.1",10,400148,Unreliable
,"Hillsborough County, NH","33011","2009","2009","Other opioids","T40.2",16,400148,Unreliable
,"Hillsborough County, NH","33011","2009","2009","Cocaine","T40.5",10,400148,Unreliable
,"Hillsborough County, NH","33011","2010","2010","Heroin","T40.1",10,400721,Unreliable
,"Hillsborough County, NH","33011","2010","2010","Other opioids","T40.2",19,400721,Unreliable
,"Hillsborough County, NH","33011","2010","2010","Other synthetic narcotics","T40.4",10,400721,Unreliable
,"Hillsborough County, NH","33011","2011","2011","Heroin","T40.1",20,401696,4.979
,"Hillsborough County, NH","33011","2011","2011","Other opioids","T40.2",18,401696,Unreliable
,"Hillsborough County, NH","33011","2011","2011","Other synthetic narcotics","T40.4",10,401696,Unreliable
,"Hillsborough County, NH","33011","2012","2012","Heroin","T40.1",21,402922,5.212
,"Hillsborough County, NH","33011","2012","2012","Other opioids","T40.2",13,402922,Unreliable
,"Hillsborough County, NH","33011","2012","2012","Cocaine","T40.5",14,402922,Unreliable
,"Rockingham County, NH","33015","2008","2008","Other opioids","T40.2",10,294996,Unreliable
,"Rockingham County, NH","33015","2009","2009","Other opioids","T40.2",12,295083,Unreliable
,"Rockingham County, NH","33015","2009","2009","Methadone","T40.3",10,295083,Unreliable
,"Rockingham County, NH","33015","2010","2010","Other opioids","T40.2",12,295223,Unreliable
,"Rockingham County, NH","33015","2011","2011","Heroin","T40.1",12,296207,Unreliable
,"Rockingham County, NH","33015","2011","2011","Other opioids","T40.2",18,296207,Unreliable
,"Rockingham County, NH","33015","2012","2012","Other opioids","T40.2",17,297820,Unreliable
,"Atlantic County, NJ","34001","2008","2008","Other opioids","T40.2",14,273014,Unreliable
,"Atlantic County, NJ","34001","2010","2010","Heroin","T40.1",10,274549,Unreliable
,"Atlantic County, NJ","34001","2010","2010","Other opioids","T40.2",12,274549,Unreliable
,"Atlantic County, NJ","34001","2011","2011","Heroin","T40.1",14,274338,Unreliable
,"Atlantic County, NJ","34001","2011","2011","Other opioids","T40.2",10,274338,Unreliable
,"Atlantic County, NJ","34001","2012","2012","Heroin","T40.1",15,275422,Unreliable
,"Atlantic County, NJ","34001","2012","2012","Other opioids","T40.2",11,275422,Unreliable
,"Bergen County, NJ","34003","2008","2008","Other opioids","T40.2",13,895328,Unreliable
,"Bergen County, NJ","34003","2008","2008","Cocaine","T40.5",16,895328,Unreliable
,"Bergen County, NJ","34003","2011","2011","Other opioids","T40.2",17,911004,Unreliable
,"Bergen County, NJ","34003","2011","2011","Cocaine","T40.5",12,911004,Unreliable
,"Bergen County, NJ","34003","2012","2012","Heroin","T40.1",25,918888,2.721
,"Bergen County, NJ","34003","2012","2012","Other opioids","T40.2",23,918888,2.503
,"Bergen County, NJ","34003","2012","2012","Cocaine","T40.5",12,918888,Unreliable
,"Cape May County, NJ","34009","2012","2012","Heroin","T40.1",10,96304,Unreliable
,"Cumberland County, NJ","34011","2012","2012","Heroin","T40.1",10,157785,Unreliable
,"Essex County, NJ","34013","2008","2008","Heroin","T40.1",17,778165,Unreliable
,"Essex County, NJ","34013","2008","2008","Cocaine","T40.5",29,778165,3.727
,"Essex County, NJ","34013","2010","2010","Heroin","T40.1",18,783969,Unreliable
,"Essex County, NJ","34013","2010","2010","Other opioids","T40.2",14,783969,Unreliable
,"Essex County, NJ","34013","2010","2010","Cocaine","T40.5",43,783969,5.485
,"Essex County, NJ","34013","2011","2011","Other opioids","T40.2",22,785137,2.802
,"Essex County, NJ","34013","2011","2011","Cocaine","T40.5",26,785137,3.312
,"Essex County, NJ","34013","2012","2012","Heroin","T40.1",32,787744,4.062
,"Essex County, NJ","34013","2012","2012","Other opioids","T40.2",22,787744,2.793
,"Essex County, NJ","34013","2012","2012","Methadone","T40.3",12,787744,Unreliable
,"Essex County, NJ","34013","2012","2012","Cocaine","T40.5",32,787744,4.062
,"Hudson County, NJ","34017","2008","2008","Heroin","T40.1",13,619533,Unreliable
,"Hudson County, NJ","34017","2008","2008","Cocaine","T40.5",21,619533,3.390
,"Hudson County, NJ","34017","2010","2010","Other opioids","T40.2",14,634266,Unreliable
,"Hudson County, NJ","34017","2010","2010","Cocaine","T40.5",18,634266,Unreliable
,"Hudson County, NJ","34017","2011","2011","Other opioids","T40.2",25,641224,3.899
,"Hudson County, NJ","34017","2011","2011","Cocaine","T40.5",13,641224,Unreliable
,"Hudson County, NJ","34017","2012","2012","Heroin","T40.1",22,652302,3.373
,"Hudson County, NJ","34017","2012","2012","Other opioids","T40.2",26,652302,3.986
,"Hudson County, NJ","34017","2012","2012","Cocaine","T40.5",16,652302,Unreliable
,"Mercer County, NJ","34021","2012","2012","Heroin","T40.1",20,368303,5.430
,"Mercer County, NJ","34021","2012","2012","Other opioids","T40.2",12,368303,Unreliable
,"Middlesex County, NJ","34023","2008","2008","Heroin","T40.1",17,799191,Unreliable
,"Middlesex County, NJ","34023","2008","2008","Other opioids","T40.2",14,799191,Unreliable
,"Middlesex County, NJ","34023","2008","2008","Cocaine","T40.5",16,799191,Unreliable
,"Middlesex County, NJ","34023","2010","2010","Heroin","T40.1",14,809858,Unreliable
,"Middlesex County, NJ","34023","2010","2010","Other opioids","T40.2",22,809858,2.717
,"Middlesex County, NJ","34023","2010","2010","Cocaine","T40.5",14,809858,Unreliable
,"Middlesex County, NJ","34023","2011","2011","Heroin","T40.1",22,814217,2.702
,"Middlesex County, NJ","34023","2011","2011","Other opioids","T40.2",29,814217,3.562
,"Middlesex County, NJ","34023","2011","2011","Cocaine","T40.5",12,814217,Unreliable
,"Middlesex County, NJ","34023","2012","2012","Heroin","T40.1",33,823041,4.010
,"Middlesex County, NJ","34023","2012","2012","Other opioids","T40.2",30,823041,3.645
,"Middlesex County, NJ","34023","2012","2012","Cocaine","T40.5",13,823041,Unreliable
,"Monmouth County, NJ","34025","2008","2008","Cocaine","T40.5",10,627348,Unreliable
,"Monmouth County, NJ","34025","2010","2010","Other opioids","T40.2",32,630380,5.076
,"Monmouth County, NJ","34025","2010","2010","Cocaine","T40.5",14,630380,Unreliable
,"Monmouth County, NJ","34025","2011","2011","Heroin","T40.1",19,631020,Unreliable
,"Monmouth County, NJ","34025","2011","2011","Other opioids","T40.2",45,631020,7.131
,"Monmouth County, NJ","34025","2011","2011","Cocaine","T40.5",11,631020,Unreliable
,"Monmouth County, NJ","34025","2012","2012","Heroin","T40.1",22,629384,3.495
,"Monmouth County, NJ","34025","2012","2012","Other opioids","T40.2",33,629384,5.243
,"Monmouth County, NJ","34025","2012","2012","Cocaine","T40.5",21,629384,3.337
,"Morris County, NJ","34027","2008","2008","Other opioids","T40.2",10,489743,Unreliable
,"Morris County, NJ","34027","2011","2011","Other opioids","T40.2",12,494976,Unreliable
,"Morris County, NJ","34027","2012","2012","Heroin","T40.1",31,497999,6.225
,"Morris County, NJ","34027","2012","2012","Other opioids","T40.2",10,497999,Unreliable
,"Morris County, NJ","34027","2012","2012","Cocaine","T40.5",12,497999,Unreliable
,"Ocean County, NJ","34029","2008","2008","Other opioids","T40.2",14,569485,Unreliable
,"Ocean County, NJ","34029","2008","2008","Cocaine","T40.5",10,569485,Unreliable
,"Ocean County, NJ","34029","2011","2011","Heroin","T40.1",15,579369,Unreliable
,"Ocean County, NJ","34029","2011","2011","Other opioids","T40.2",10,579369,Unreliable
,"Ocean County, NJ","34029","2012","2012","Heroin","T40.1",17,580470,Unreliable
,"Ocean County, NJ","34029","2012","2012","Other opioids","T40.2",10,580470,Unreliable
,"Passaic County, NJ","34031","2008","2008","Cocaine","T40.5",14,494904,Unreliable
,"Passaic County, NJ","34031","2010","2010","Other opioids","T40.2",13,501226,Unreliable
,"Passaic County, NJ","34031","2010","2010","Cocaine","T40.5",15,501226,Unreliable
,"Passaic County, NJ","34031","2011","2011","Other opioids","T40.2",16,502007,Unreliable
,"Passaic County, NJ","34031","2011","2011","Cocaine","T40.5",14,502007,Unreliable
,"Passaic County, NJ","34031","2012","2012","Heroin","T40.1",21,502885,4.176
,"Passaic County, NJ","34031","2012","2012","Other opioids","T40.2",14,502885,Unreliable
,"Passaic County, NJ","34031","2012","2012","Cocaine","T40.5",10,502885,Unreliable
,"Union County, NJ","34039","2010","2010","Other opioids","T40.2",16,536499,Unreliable
,"Union County, NJ","34039","2010","2010","Cocaine","T40.5",12,536499,Unreliable
,"Union County, NJ","34039","2012","2012","Heroin","T40.1",21,543976,3.860
,"Union County, NJ","34039","2012","2012","Cocaine","T40.5",10,543976,Unreliable
,"Bernalillo County, NM","35001","2008","2008","Heroin","T40.1",38,646879,5.874
,"Bernalillo County, NM","35001","2008","2008","Other opioids","T40.2",102,646879,15.768
,"Bernalillo County, NM","35001","2008","2008","Methadone","T40.3",31,646879,4.792
,"Bernalillo County, NM","35001","2008","2008","Cocaine","T40.5",54,646879,8.348
,"Bernalillo County, NM","35001","2008","2008","Psychostimulants with abuse potential","T43.6",12,646879,Unreliable
,"Bernalillo County, NM","35001","2009","2009","Heroin","T40.1",23,655279,3.510
,"Bernalillo County, NM","35001","2009","2009","Other opioids","T40.2",45,655279,6.867
,"Bernalillo County, NM","35001","2009","2009","Methadone","T40.3",10,655279,Unreliable
,"Bernalillo County, NM","35001","2009","2009","Other synthetic narcotics","T40.4",13,655279,Unreliable
,"Bernalillo County, NM","35001","2009","2009","Cocaine","T40.5",28,655279,4.273
,"Bernalillo County, NM","35001","2009","2009","Psychostimulants with abuse potential","T43.6",10,655279,Unreliable
,"Bernalillo County, NM","35001","2010","2010","Heroin","T40.1",13,662564,Unreliable
,"Bernalillo County, NM","35001","2010","2010","Other opioids","T40.2",42,662564,6.339
,"Bernalillo County, NM","35001","2010","2010","Methadone","T40.3",12,662564,Unreliable
,"Bernalillo County, NM","35001","2010","2010","Other synthetic narcotics","T40.4",11,662564,Unreliable
,"Bernalillo County, NM","35001","2010","2010","Cocaine","T40.5",23,662564,3.471
,"Bernalillo County, NM","35001","2010","2010","Psychostimulants with abuse potential","T43.6",11,662564,Unreliable
,"Bernalillo County, NM","35001","2011","2011","Heroin","T40.1",27,670968,4.024
,"Bernalillo County, NM","35001","2011","2011","Other opioids","T40.2",51,670968,7.601
,"Bernalillo County, NM","35001","2011","2011","Methadone","T40.3",13,670968,Unreliable
,"Bernalillo County, NM","35001","2011","2011","Cocaine","T40.5",30,670968,4.471
,"Bernalillo County, NM","35001","2011","2011","Psychostimulants with abuse potential","T43.6",10,670968,Unreliable
,"Bernalillo County, NM","35001","2012","2012","Heroin","T40.1",53,673460,7.870
,"Bernalillo County, NM","35001","2012","2012","Other opioids","T40.2",78,673460,11.582
,"Bernalillo County, NM","35001","2012","2012","Methadone","T40.3",16,673460,Unreliable
,"Bernalillo County, NM","35001","2012","2012","Other synthetic narcotics","T40.4",12,673460,Unreliable
,"Bernalillo County, NM","35001","2012","2012","Cocaine","T40.5",27,673460,4.009
,"Bernalillo County, NM","35001","2012","2012","Psychostimulants with abuse potential","T43.6",24,673460,3.564
,"Dona Ana County, NM","35013","2008","2008","Other opioids","T40.2",12,200855,Unreliable
,"Dona Ana County, NM","35013","2010","2010","Other opioids","T40.2",11,209233,Unreliable
,"Dona Ana County, NM","35013","2012","2012","Other opioids","T40.2",17,214445,Unreliable
,"Rio Arriba County, NM","35039","2008","2008","Cocaine","T40.5",11,40008,Unreliable
,"Rio Arriba County, NM","35039","2012","2012","Heroin","T40.1",14,40318,Unreliable
,"Sandoval County, NM","35043","2012","2012","Other opioids","T40.2",12,135588,Unreliable
,"Santa Fe County, NM","35049","2008","2008","Other opioids","T40.2",12,141704,Unreliable
,"Santa Fe County, NM","35049","2008","2008","Cocaine","T40.5",11,141704,Unreliable
,"Santa Fe County, NM","35049","2009","2009","Cocaine","T40.5",10,143205,Unreliable
,"Santa Fe County, NM","35049","2011","2011","Heroin","T40.1",12,145648,Unreliable
,"Santa Fe County, NM","35049","2011","2011","Other opioids","T40.2",11,145648,Unreliable
,"Santa Fe County, NM","35049","2011","2011","Cocaine","T40.5",12,145648,Unreliable
,"Santa Fe County, NM","35049","2012","2012","Heroin","T40.1",11,146375,Unreliable
,"Santa Fe County, NM","35049","2012","2012","Other opioids","T40.2",26,146375,17.763
,"Santa Fe County, NM","35049","2012","2012","Cocaine","T40.5",11,146375,Unreliable
,"Bronx County, NY","36005","2008","2008","Heroin","T40.1",36,1363488,2.640
,"Bronx County, NY","36005","2008","2008","Other opioids","T40.2",26,1363488,1.907
,"Bronx County, NY","36005","2008","2008","Methadone","T40.3",30,1363488,2.200
,"Bronx County, NY","36005","2008","2008","Cocaine","T40.5",53,1363488,3.887
,"Bronx County, NY","36005","2009","2009","Heroin","T40.1",42,1376261,3.052
,"Bronx County, NY","36005","2009","2009","Other opioids","T40.2",25,1376261,1.817
,"Bronx County, NY","36005","2009","2009","Methadone","T40.3",36,1376261,2.616
,"Bronx County, NY","36005","2009","2009","Cocaine","T40.5",63,1376261,4.578
,"Bronx County, NY","36005","2010","2010","Heroin","T40.1",24,1385108,1.733
,"Bronx County, NY","36005","2010","2010","Other opioids","T40.2",19,1385108,Unreliable
,"Bronx County, NY","36005","2010","2010","Methadone","T40.3",28,1385108,2.022
,"Bronx County, NY","36005","2010","2010","Cocaine","T40.5",55,1385108,3.971
,"Bronx County, NY","36005","2011","2011","Heroin","T40.1",38,1392002,2.730
,"Bronx County, NY","36005","2011","2011","Other opioids","T40.2",20,1392002,1.437
,"Bronx County, NY","36005","2011","2011","Methadone","T40.3",26,1392002,1.868
,"Bronx County, NY","36005","2011","2011","Cocaine","T40.5",67,1392002,4.813
,"Bronx County, NY","36005","2012","2012","Heroin","T40.1",58,1408473,4.118
,"Bronx County, NY","36005","2012","2012","Other opioids","T40.2",25,1408473,1.775
,"Bronx County, NY","36005","2012","2012","Methadone","T40.3",58,1408473,4.118
,"Bronx County, NY","36005","2012","2012","Cocaine","T40.5",71,1408473,5.041
,"Dutchess County, NY","36027","2008","2008","Other opioids","T40.2",14,296267,Unreliable
,"Dutchess County, NY","36027","2009","2009","Heroin","T40.1",13,296887,Unreliable
,"Dutchess County, NY","36027","2010","2010","Heroin","T40.1",13,297488,Unreliable
,"Dutchess County, NY","36027","2010","2010","Other opioids","T40.2",23,297488,7.731
,"Dutchess County, NY","36027","2010","2010","Cocaine","T40.5",17,297488,Unreliable
,"Dutchess County, NY","36027","2011","2011","Heroin","T40.1",11,297999,Unreliable
,"Dutchess County, NY","36027","2011","2011","Other opioids","T40.2",12,297999,Unreliable
,"Dutchess County, NY","36027","2012","2012","Heroin","T40.1",14,297322,Unreliable
,"Dutchess County, NY","36027","2012","2012","Other opioids","T40.2",18,297322,Unreliable
,"Dutchess County, NY","36027","2012","2012","Cocaine","T40.5",10,297322,Unreliable
,"Erie County, NY","36029","2008","2008","Other opioids","T40.2",20,920571,2.173
,"Erie County, NY","36029","2008","2008","Methadone","T40.3",16,920571,Unreliable
,"Erie County, NY","36029","2008","2008","Cocaine","T40.5",16,920571,Unreliable
,"Erie County, NY","36029","2009","2009","Methadone","T40.3",11,919334,Unreliable
,"Erie County, NY","36029","2009","2009","Other synthetic narcotics","T40.4",33,919334,3.590
,"Erie County, NY","36029","2009","2009","Cocaine","T40.5",10,919334,Unreliable
,"Erie County, NY","36029","2010","2010","Other opioids","T40.2",14,919040,Unreliable
,"Erie County, NY","36029","2010","2010","Methadone","T40.3",12,919040,Unreliable
,"Erie County, NY","36029","2010","2010","Other synthetic narcotics","T40.4",19,919040,Unreliable
,"Erie County, NY","36029","2010","2010","Cocaine","T40.5",14,919040,Unreliable
,"Erie County, NY","36029","2011","2011","Heroin","T40.1",13,918028,Unreliable
,"Erie County, NY","36029","2011","2011","Other opioids","T40.2",23,918028,2.505
,"Erie County, NY","36029","2011","2011","Methadone","T40.3",20,918028,2.179
,"Erie County, NY","36029","2011","2011","Cocaine","T40.5",11,918028,Unreliable
,"Erie County, NY","36029","2012","2012","Heroin","T40.1",20,919086,2.176
