"Notes","State","State Code","Year","Year Code","UCD - Drug/Alcohol Induced Cause","UCD - Drug/Alcohol Induced Cause Code",Deaths,Population,Crude Rate
,"New Jersey","34","2017","2017","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",14,9005644,Unreliable
,"New Jersey","34","2017","2017","All other non-drug and non-alcohol causes","O9",51,9005644,0.6
,"New Jersey","34","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",2500,8908520,28.1
,"New Jersey","34","2018","2018","Drug poisonings (overdose) Suicide (X60-X64)","D2",19,8908520,Unreliable
,"New Jersey","34","2018","2018","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",17,8908520,Unreliable
,"New Jersey","34","2018","2018","All other non-drug and non-alcohol causes","O9",54,8908520,0.6
,"New Mexico","35","1999","1999","Drug poisonings (overdose) Unintentional (X40-X44)","D1",135,1808082,7.5
,"New Mexico","35","1999","1999","Drug poisonings (overdose) Suicide (X60-X64)","D2",13,1808082,Unreliable
,"New Mexico","35","1999","1999","All other non-drug and non-alcohol causes","O9",16,1808082,Unreliable
,"New Mexico","35","2000","2000","Drug poisonings (overdose) Unintentional (X40-X44)","D1",119,1819046,6.5
,"New Mexico","35","2000","2000","All other non-drug and non-alcohol causes","O9",10,1819046,Unreliable
,"New Mexico","35","2001","2001","Drug poisonings (overdose) Unintentional (X40-X44)","D1",104,1831690,5.7
,"New Mexico","35","2002","2002","Drug poisonings (overdose) Unintentional (X40-X44)","D1",124,1855309,6.7
,"New Mexico","35","2002","2002","All other non-drug and non-alcohol causes","O9",13,1855309,Unreliable
,"New Mexico","35","2003","2003","Drug poisonings (overdose) Unintentional (X40-X44)","D1",167,1877574,8.9
,"New Mexico","35","2003","2003","All other non-drug and non-alcohol causes","O9",17,1877574,Unreliable
,"New Mexico","35","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",142,1903808,7.5
,"New Mexico","35","2004","2004","All other non-drug and non-alcohol causes","O9",15,1903808,Unreliable
,"New Mexico","35","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",172,1932274,8.9
,"New Mexico","35","2005","2005","Drug poisonings (overdose) Suicide (X60-X64)","D2",10,1932274,Unreliable
,"New Mexico","35","2005","2005","All other non-drug and non-alcohol causes","O9",16,1932274,Unreliable
,"New Mexico","35","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",153,1962137,7.8
,"New Mexico","35","2006","2006","Drug poisonings (overdose) Suicide (X60-X64)","D2",10,1962137,Unreliable
,"New Mexico","35","2006","2006","All other non-drug and non-alcohol causes","O9",11,1962137,Unreliable
,"New Mexico","35","2007","2007","Drug poisonings (overdose) Unintentional (X40-X44)","D1",159,1990070,8.0
,"New Mexico","35","2007","2007","Drug poisonings (overdose) Suicide (X60-X64)","D2",10,1990070,Unreliable
,"New Mexico","35","2007","2007","All other non-drug and non-alcohol causes","O9",15,1990070,Unreliable
,"New Mexico","35","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",187,2010662,9.3
,"New Mexico","35","2008","2008","All other non-drug and non-alcohol causes","O9",14,2010662,Unreliable
,"New Mexico","35","2009","2009","Drug poisonings (overdose) Unintentional (X40-X44)","D1",133,2036802,6.5
,"New Mexico","35","2009","2009","All other non-drug and non-alcohol causes","O9",12,2036802,Unreliable
,"New Mexico","35","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",102,2059179,5.0
,"New Mexico","35","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",140,2082224,6.7
,"New Mexico","35","2012","2012","Drug poisonings (overdose) Unintentional (X40-X44)","D1",212,2085538,10.2
,"New Mexico","35","2012","2012","All other non-drug and non-alcohol causes","O9",18,2085538,Unreliable
,"New Mexico","35","2013","2013","Drug poisonings (overdose) Unintentional (X40-X44)","D1",204,2085287,9.8
,"New Mexico","35","2013","2013","Drug poisonings (overdose) Suicide (X60-X64)","D2",10,2085287,Unreliable
,"New Mexico","35","2013","2013","All other non-drug and non-alcohol causes","O9",29,2085287,1.4
,"New Mexico","35","2014","2014","Drug poisonings (overdose) Unintentional (X40-X44)","D1",300,2085572,14.4
,"New Mexico","35","2014","2014","All other non-drug and non-alcohol causes","O9",28,2085572,1.3
,"New Mexico","35","2015","2015","Drug poisonings (overdose) Unintentional (X40-X44)","D1",278,2085109,13.3
,"New Mexico","35","2015","2015","Drug poisonings (overdose) Suicide (X60-X64)","D2",13,2085109,Unreliable
,"New Mexico","35","2015","2015","All other non-drug and non-alcohol causes","O9",29,2085109,1.4
,"New Mexico","35","2016","2016","Drug poisonings (overdose) Unintentional (X40-X44)","D1",317,2081015,15.2
,"New Mexico","35","2016","2016","All other non-drug and non-alcohol causes","O9",34,2081015,1.6
,"New Mexico","35","2017","2017","Drug poisonings (overdose) Unintentional (X40-X44)","D1",307,2088070,14.7
,"New Mexico","35","2017","2017","Drug poisonings (overdose) Suicide (X60-X64)","D2",17,2088070,Unreliable
,"New Mexico","35","2017","2017","All other non-drug and non-alcohol causes","O9",32,2088070,1.5
,"New Mexico","35","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",358,2095428,17.1
,"New Mexico","35","2018","2018","Drug poisonings (overdose) Suicide (X60-X64)","D2",15,2095428,Unreliable
,"New Mexico","35","2018","2018","All other non-drug and non-alcohol causes","O9",51,2095428,2.4
,"New York","36","1999","1999","Drug poisonings (overdose) Unintentional (X40-X44)","D1",453,18882725,2.4
,"New York","36","1999","1999","Drug poisonings (overdose) Suicide (X60-X64)","D2",10,18882725,Unreliable
,"New York","36","1999","1999","All other non-drug and non-alcohol causes","O9",48,18882725,0.3
,"New York","36","2000","2000","Drug poisonings (overdose) Unintentional (X40-X44)","D1",366,18976457,1.9
,"New York","36","2000","2000","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",11,18976457,Unreliable
,"New York","36","2000","2000","All other non-drug and non-alcohol causes","O9",32,18976457,0.2
,"New York","36","2001","2001","Drug poisonings (overdose) Unintentional (X40-X44)","D1",469,19082838,2.5
,"New York","36","2001","2001","Drug poisonings (overdose) Suicide (X60-X64)","D2",16,19082838,Unreliable
,"New York","36","2001","2001","All other drug-induced causes","D9",11,19082838,Unreliable
,"New York","36","2001","2001","All other non-drug and non-alcohol causes","O9",51,19082838,0.3
,"New York","36","2002","2002","Drug poisonings (overdose) Unintentional (X40-X44)","D1",436,19137800,2.3
,"New York","36","2002","2002","Drug poisonings (overdose) Suicide (X60-X64)","D2",12,19137800,Unreliable
,"New York","36","2002","2002","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",12,19137800,Unreliable
,"New York","36","2002","2002","All other non-drug and non-alcohol causes","O9",29,19137800,0.2
,"New York","36","2003","2003","Drug poisonings (overdose) Unintentional (X40-X44)","D1",415,19175939,2.2
,"New York","36","2003","2003","Drug poisonings (overdose) Suicide (X60-X64)","D2",15,19175939,Unreliable
,"New York","36","2003","2003","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",13,19175939,Unreliable
,"New York","36","2003","2003","All other non-drug and non-alcohol causes","O9",53,19175939,0.3
,"New York","36","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",410,19171567,2.1
,"New York","36","2004","2004","Drug poisonings (overdose) Suicide (X60-X64)","D2",15,19171567,Unreliable
,"New York","36","2004","2004","All other non-drug and non-alcohol causes","O9",51,19171567,0.3
,"New York","36","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",473,19132610,2.5
,"New York","36","2005","2005","Drug poisonings (overdose) Suicide (X60-X64)","D2",17,19132610,Unreliable
,"New York","36","2005","2005","All other non-drug and non-alcohol causes","O9",15,19132610,Unreliable
,"New York","36","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",761,19104631,4.0
,"New York","36","2006","2006","Drug poisonings (overdose) Suicide (X60-X64)","D2",29,19104631,0.2
,"New York","36","2006","2006","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",55,19104631,0.3
,"New York","36","2006","2006","All other non-drug and non-alcohol causes","O9",58,19104631,0.3
,"New York","36","2007","2007","Drug poisonings (overdose) Unintentional (X40-X44)","D1",723,19132335,3.8
,"New York","36","2007","2007","Drug poisonings (overdose) Suicide (X60-X64)","D2",30,19132335,0.2
,"New York","36","2007","2007","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",59,19132335,0.3
,"New York","36","2007","2007","All other non-drug and non-alcohol causes","O9",43,19132335,0.2
,"New York","36","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",659,19212436,3.4
,"New York","36","2008","2008","Drug poisonings (overdose) Suicide (X60-X64)","D2",29,19212436,0.2
,"New York","36","2008","2008","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",41,19212436,0.2
,"New York","36","2008","2008","All other non-drug and non-alcohol causes","O9",64,19212436,0.3
,"New York","36","2009","2009","Drug poisonings (overdose) Unintentional (X40-X44)","D1",665,19307066,3.4
,"New York","36","2009","2009","Drug poisonings (overdose) Suicide (X60-X64)","D2",33,19307066,0.2
,"New York","36","2009","2009","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",55,19307066,0.3
,"New York","36","2009","2009","All other non-drug and non-alcohol causes","O9",48,19307066,0.2
,"New York","36","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",607,19378102,3.1
,"New York","36","2010","2010","Drug poisonings (overdose) Suicide (X60-X64)","D2",29,19378102,0.1
,"New York","36","2010","2010","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",59,19378102,0.3
,"New York","36","2010","2010","All other non-drug and non-alcohol causes","O9",70,19378102,0.4
,"New York","36","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",781,19465197,4.0
,"New York","36","2011","2011","Drug poisonings (overdose) Suicide (X60-X64)","D2",25,19465197,0.1
,"New York","36","2011","2011","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",71,19465197,0.4
,"New York","36","2011","2011","All other non-drug and non-alcohol causes","O9",57,19465197,0.3
,"New York","36","2012","2012","Drug poisonings (overdose) Unintentional (X40-X44)","D1",977,19570261,5.0
,"New York","36","2012","2012","Drug poisonings (overdose) Suicide (X60-X64)","D2",26,19570261,0.1
,"New York","36","2012","2012","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",46,19570261,0.2
,"New York","36","2012","2012","All other non-drug and non-alcohol causes","O9",69,19570261,0.4
,"New York","36","2013","2013","Drug poisonings (overdose) Unintentional (X40-X44)","D1",1135,19651127,5.8
,"New York","36","2013","2013","Drug poisonings (overdose) Suicide (X60-X64)","D2",26,19651127,0.1
,"New York","36","2013","2013","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",57,19651127,0.3
,"New York","36","2013","2013","All other non-drug and non-alcohol causes","O9",59,19651127,0.3
,"New York","36","2014","2014","Drug poisonings (overdose) Unintentional (X40-X44)","D1",1262,19746227,6.4
,"New York","36","2014","2014","Drug poisonings (overdose) Suicide (X60-X64)","D2",30,19746227,0.2
,"New York","36","2014","2014","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",76,19746227,0.4
,"New York","36","2014","2014","All other non-drug and non-alcohol causes","O9",65,19746227,0.3
,"New York","36","2015","2015","Drug poisonings (overdose) Unintentional (X40-X44)","D1",1652,19795791,8.3
,"New York","36","2015","2015","Drug poisonings (overdose) Suicide (X60-X64)","D2",38,19795791,0.2
,"New York","36","2015","2015","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",95,19795791,0.5
,"New York","36","2015","2015","All other non-drug and non-alcohol causes","O9",72,19795791,0.4
,"New York","36","2016","2016","Drug poisonings (overdose) Unintentional (X40-X44)","D1",2551,19745289,12.9
,"New York","36","2016","2016","Drug poisonings (overdose) Suicide (X60-X64)","D2",31,19745289,0.2
,"New York","36","2016","2016","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",143,19745289,0.7
,"New York","36","2016","2016","All other non-drug and non-alcohol causes","O9",98,19745289,0.5
,"New York","36","2017","2017","Drug poisonings (overdose) Unintentional (X40-X44)","D1",2983,19849399,15.0
,"New York","36","2017","2017","Drug poisonings (overdose) Suicide (X60-X64)","D2",29,19849399,0.1
,"New York","36","2017","2017","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",142,19849399,0.7
,"New York","36","2017","2017","All other non-drug and non-alcohol causes","O9",109,19849399,0.5
,"New York","36","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",2796,19542209,14.3
,"New York","36","2018","2018","Drug poisonings (overdose) Suicide (X60-X64)","D2",25,19542209,0.1
,"New York","36","2018","2018","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",118,19542209,0.6
,"New York","36","2018","2018","All other non-drug and non-alcohol causes","O9",140,19542209,0.7
,"North Carolina","37","1999","1999","Drug poisonings (overdose) Unintentional (X40-X44)","D1",111,7949361,1.4
,"North Carolina","37","1999","1999","Drug poisonings (overdose) Suicide (X60-X64)","D2",13,7949361,Unreliable
,"North Carolina","37","1999","1999","All other non-drug and non-alcohol causes","O9",12,7949361,Unreliable
,"North Carolina","37","2000","2000","Drug poisonings (overdose) Unintentional (X40-X44)","D1",141,8049313,1.8
,"North Carolina","37","2000","2000","Drug poisonings (overdose) Suicide (X60-X64)","D2",19,8049313,Unreliable
,"North Carolina","37","2001","2001","Drug poisonings (overdose) Unintentional (X40-X44)","D1",164,8210122,2.0
,"North Carolina","37","2001","2001","Drug poisonings (overdose) Suicide (X60-X64)","D2",26,8210122,0.3
,"North Carolina","37","2002","2002","Drug poisonings (overdose) Unintentional (X40-X44)","D1",202,8326201,2.4
,"North Carolina","37","2002","2002","Drug poisonings (overdose) Suicide (X60-X64)","D2",14,8326201,Unreliable
,"North Carolina","37","2002","2002","All other non-drug and non-alcohol causes","O9",14,8326201,Unreliable
,"North Carolina","37","2003","2003","Drug poisonings (overdose) Unintentional (X40-X44)","D1",267,8422501,3.2
,"North Carolina","37","2003","2003","Drug poisonings (overdose) Suicide (X60-X64)","D2",15,8422501,Unreliable
,"North Carolina","37","2003","2003","All other non-drug and non-alcohol causes","O9",13,8422501,Unreliable
,"North Carolina","37","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",312,8553152,3.6
,"North Carolina","37","2004","2004","Drug poisonings (overdose) Suicide (X60-X64)","D2",29,8553152,0.3
,"North Carolina","37","2004","2004","All other non-drug and non-alcohol causes","O9",17,8553152,Unreliable
,"North Carolina","37","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",400,8705407,4.6
,"North Carolina","37","2005","2005","Drug poisonings (overdose) Suicide (X60-X64)","D2",24,8705407,0.3
,"North Carolina","37","2005","2005","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",11,8705407,Unreliable
,"North Carolina","37","2005","2005","All other non-drug and non-alcohol causes","O9",19,8705407,Unreliable
,"North Carolina","37","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",425,8917270,4.8
,"North Carolina","37","2006","2006","Drug poisonings (overdose) Suicide (X60-X64)","D2",26,8917270,0.3
,"North Carolina","37","2006","2006","All other non-drug and non-alcohol causes","O9",33,8917270,0.4
,"North Carolina","37","2007","2007","Drug poisonings (overdose) Unintentional (X40-X44)","D1",329,9118037,3.6
,"North Carolina","37","2007","2007","Drug poisonings (overdose) Suicide (X60-X64)","D2",22,9118037,0.2
,"North Carolina","37","2007","2007","All other non-drug and non-alcohol causes","O9",30,9118037,0.3
,"North Carolina","37","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",335,9309449,3.6
,"North Carolina","37","2008","2008","Drug poisonings (overdose) Suicide (X60-X64)","D2",21,9309449,0.2
,"North Carolina","37","2008","2008","All other non-drug and non-alcohol causes","O9",14,9309449,Unreliable
,"North Carolina","37","2009","2009","Drug poisonings (overdose) Unintentional (X40-X44)","D1",339,9449566,3.6
,"North Carolina","37","2009","2009","Drug poisonings (overdose) Suicide (X60-X64)","D2",33,9449566,0.3
,"North Carolina","37","2009","2009","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",20,9449566,0.2
,"North Carolina","37","2009","2009","All other non-drug and non-alcohol causes","O9",18,9449566,Unreliable
,"North Carolina","37","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",287,9535483,3.0
,"North Carolina","37","2010","2010","Drug poisonings (overdose) Suicide (X60-X64)","D2",31,9535483,0.3
,"North Carolina","37","2010","2010","All other non-drug and non-alcohol causes","O9",20,9535483,0.2
,"North Carolina","37","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",362,9656401,3.7
,"North Carolina","37","2011","2011","Drug poisonings (overdose) Suicide (X60-X64)","D2",23,9656401,0.2
